Fecha;C¢digo;C. de Inf.;C de L. C.;C. Cuter;C. Dewey;T°tulo;Autores;Contenido
1991;L17.227;INDESCA;TP1175.E9;No tiene;No tiene;EXTRUSION AND ITS APPLICATIONS;HUTCHINSON, J. M.;EXTRUSION , GENERAL DEFINITION , SINGLE SCREW EXTRUDER , MATERIALS FOR EXTRUSION , ANALYSIS OF FLOW IN THE EXTRUDER , APPLICATIONS AND DIE DESIGN , GENERAL CHARACTERISTICS , TUBES AND PIPES , SHEET , FILM , BIAXIAL ORIENTATION OF FILM , HOLLOW CONTAINERS
1987;L18.228;INDESCA;TP1175.T1;No tiene;No tiene;THERMOFORMING A PLASTICS PROCESSING GUIDE;GRUENWALD, G.;INTRODUCTION , HEATING OF THE PLASTIC , THERMOFORMING MOLDS , VACUUM, AIR PRESSURE AND MECHANICAL FORCES , COOLING OF THERMOFORMED PARTS , TRIMMING  OF THERMOFORMED PARTS , THERMOFORMING EQUIPMENT , MATERIALS SUITABLE FOR THERMOFORMING , FORMING PROCESSES , DESIGN CONSIDERATIONS , RELATED FORMING PROCESSES , PROCESSES COMPETING WITH THERMOFORMING
1987;L18.229;INDESCA;TP1175.T1;F664;668412;PRACTICAL THERMOFORMING, PRINCIPLES AND APPLICATIONS;FLORIAN, JOHN;INTRODUCTION , COMPONENTS OF THE THERMOFORMING PROCESS , THERMOFORMING METHODS , THERMOFORMING MACHINES , MOLDS FOR THERMOFORMING , ECONOMICS OF THERMOFORMING
1987;L18.230;INDESCA;TP1175.T1;T416;668423;THERMOFORMING;THRONE, JAMES L.;WHAT IS THERMOFORMING? , POLYMERIC MATERIALS , HEATING THE SHEET , STRETCHING THE SHEET , COOLING AND TRIMMING THE PART , MOLD DESIGN , PART DESIGN , THE ECONOMICS OF THERMOFORMING
1984;L19.231;INDESCA;TP201.CH1;P949;547.7'046;SIZE EXCLUSION CHROMATOGRAPHY: METHODOLOGY AND CHARACTERIZATION OF POLYMERS AND RELATED MATERIALS;PROVDER, THEODORE;MECHANISM, INSTRUMENTATION, CALIBRATION, AND DATA TREATMENT , MATHEMATICAL MODELING OF PARTICLE CHROMATOGRAPHY , COMPUTER MODEL FOR GEL PERMEATION CHROMATOGRAPHY OF POLYMERS , PRESSURE-PROGRAMMED CONTROLLED-FLOW SUPERCRITICAL FLUID CHROMATOGRAPH , AUTOMATAND CROSS-LINKED NETWORK ANALYSIS
1979;L19.232;INDESCA;TP201.CH1;SY72;544924;INTRODUCTION TO MODERN LIQUID CHROMATOGRAPHY;"SNYDER, L. R.; KIRKLAND, J. J.";INTRODUCTION , BASIC CONCEPTS AND CONTROL OF SEPARATION , EQUIPMENT , DETECTORS , THE COLUMN , SOLVENTS , BONDED-PHASE CHROMATOGRAPHY , LIQUID-LIQUID CHROMATOGRAPHY , LIQUID-SOLID CHROMATOGRAPHY , ION-EXCHANGE CHROMATOGRAPHY , ION-PAIR CHROMATOGRAPHY , SIZE-EXCLUSION CHROMATOGRAPHY , QUANTITATIVE AND TRACE ANALYSIS , QUALITATIVE ANALYSIS , PREPARATIVE LIQUID CHROMATOGRAPHY  , GRADIENT ELUTION AND RELATED PROCEDURES , SAMPLE PRETREATMENT AND REACTION DETECTORS , SELECTING AND DEVELOPING ONE OF THE LC METHODS , TROUBLESHOOTING THE SEPARATION
1981;L19.233;INDESCA;TP201.CH1;J441;544926;CHROMATOGRAPHIC METHODS: COMPARISONS OF FUSED SILICA AND OTHER GLASS COLUMNS IN GAS CHROMATOGRAPHY;JENNINGS, WALTER G.;INTRODUCTION , MATERIALS OF CONSTRUCTION , PRETREATMENT OF THE CAPILLARY , EVALUATION OF COLUMN INERTNESS , PHYSICAL CHARACTERISTICS OF THE COLUMN , COST COMPARISONS OF GLASS AND FUSED SILICA COLUMNS , APPLICATION EXAMPLES
1981;L19.234;INDESCA;TP201.CH1;K857;544.92;CHROMATOGRAPHIC METHODS: OPTIMIZATION IN HPLC;"OELRICH, E.; KAISER, R. E.";"PART ONE: CORRECT EVALUATION - PHYSICAL, CHEMICAL, AND MECHANICAL OPTIMIZATION , HOW DOES HPLC WORK? , INTRODUCTION , ADEQUATE ANALYTICAL SEPARATION , WHAT IS ""VARIANCE"", WHAT DOES ITS CORRECT VALUE MEAN IN PRACTICE? , THE ABT CONCEPT , DEAD TIME, DEAD VOLUME IN HPLC , FLOW OPTIMIZATION, H/u CURVES , OPTIMIZATION OF MATERIALS IN HPLC , MECHANICAL OPTIMIZATION , PART TWO: SEPARATION CASSETTES FOR HPLC - TECHNOLOGY AND APPLICATIONS  , INTRODUCTION , THE SEPARATION CASSETTE SYSTEM , PRACTICAL EXPERIENCE GAINED WITH THE SEPARATION CASSETTE SYSTEM , CONCLUSION"
1981;L19.235;INDESCA;TP201.CH1;S31;544.92;CHROMATOGRAPHIC METHODS: THEORY AND MATHEMATICS OF CHROMATOGRAPHY;SALAM SAID, ABDEL;INTRODUCTION, MATHEMATICS FOR CHROMATOGRAPHY , SOLUTION OF ALGEBRAIC EQUATIONS , LOGARITHMS , DIFFERENTIATION , MAXIMUM OF A DISTRIBUTION FUNCTION , SERIES , OPTIMUM VALUES , INDETERMINATE VALUES , AVERAGE QUANTITIES , INTEGRATION , DIFFERENTIAL EQUATIONS , LINEAR PLOTS , CONCENTRATION DISTRIBUTIONS , APPROXIMATE FUNCTIONS , MODIFIED DISTRIBUTION FUNCTIONS , THE THEORY OF CHROMATOGRAPHY , INTRODUCTION , DEFINITIONS AND FUNDAMENTAL RELATIONS , THE PLATE THEORY OF CHROMATOGRAPHY , VARIANCE ADDITIVITY IN CHROMATOGRAPHY , PEAK SHAPES IN GRADIENT ELUTION , RETENTION RELATIONSHIPS , COMPOSITE COLUMNS , RESOLUTION AND PEAK CAPACITY , PEAK SHAPES IN NON-LINEAR CHROMATOGRAPHY , TEMPERATURE PROGRAMMING , A MODIFIED PLATE MODEL FOR CAPILLARY COLUMNS , THE RATE THEORY OF CHROMATOGRAPHY
1980;L19.236;INDESCA;TP201.CH1;B462;544.92;CHROMATOGRAPHIC METHODS: INSTRUMENTAL HPTLC;"BERTSCH, W.; HARA, S.; KAISER, R. E.; ZLATKIS, A.";QUANTITATIVE ANALYSIS OF STEROID HORMONES IN PHARMACEUTICAL PREPARATIONS BY HIGH PERFORMANCE THIN-LAYER CHROMATOGRAPHY , USE OF CHEMICALLY BONDED STATIONARY PHASES IN HPTLC , FULLY AUTOMATED, COMPUTER-CONTROLLED EVALUATION IN TLC AND HPTLC , SAMPLE APPLICPRINCIPLES OF QUANTITATIVE EVALUATION IN HPTLC , IN SITU EVALUATION OF HIGH PERFORMANCE THIN-LAYER CHROMATOGRAMS , INSTRUMENTALIZED HPTLC OF PHARMACEUTICAL PREPARATIONS ON REVERSED PHASE LAYERS , HIGH SPEED QUANTITATIVE ASSAY ON TLC/HPTLC PLATES
1981;L19.237;INDESCA;TP201.CH1;B462;544926;CHROMATOGRAPHIC METHODS: RECENT ADVANCES IN CAPILLARY GAS CHROMATOGRAPHY;"BERTSCH, W.; JENNINGS, W. G.; KAISER, R. E.";"REVIEWS , THEORY , PREPARATION, DEACTIVATION AND REPAIR OF COLUMNS , TESTING, SELECTION, AND EFFICIENCY OF COLUMNS , COLUMN INSTALLATION; CONVERSION OF APPARATUS FOR CAPILLARY GAS CHROMATOGRAPHY , SAMPLING; SPECIAL CONDITIONS AND TECHNIQUES OF SAMPLING , APPLICATIONS"
1984;L19.238;INDESCA;TP201.CH1;P785;544.92;CONTEMPORARY PRACTICE OF CHROMATOGRAPHY;"POOLE, COLIN F.; SCHUETTE, SHEILA A.";FUNDAMENTAL RELATIONSHIPS OF CHROMATOGRAPHY , THE COLUMN IN GAS CHROMATOGRAPHY , INSTRUMENTAL REQUIREMENTS FOR GAS CHROMATOGRAPHY , THE COLUMN IN LIQUID CHROMATOGRAPHY , INSTRUMENTAL REQUIREMENTS FOR HIGH PERFORMANCE LIQUID CHROMATOGRAPHY , PREPARATIVE-SCALE CHROMATOGRAPHY , SAMPLE PREPARATION FOR CHROMATOGRAPHIC ANALYSIS , HYPHENATED METHODS FOR IDENTIFICATION AFTER CHROMATOGRAPHIC SEPARATION , HIGH PERFORMANCE THIN-LAYER CHROMATOGRAPHY
1976;L19.239;INDESCA;TP201.CH1;M37;543;ANALYSIS OF ESSENTIAL OILS BY GAS CHROMATOGRAPHY AND MASS SPECTROMETRY;MASADA, YOSHIRO;ESSENTIAL OIL , COMPOSITAE , LABIATAE , VERBENACEAE , OLEACEAE , UMBELLIFERAE , MYRTACEAE , EUPHORBIACEAE , RUTACEAE , GERANIACEAE , ROSACEAE , LAURACEAE , MYRISTICACEAE , ANONACEAE , SANTALACEAE , MORACEAE , PIPERACEAE , ZINGIBERACEAE , ARACEAE , GRAMINEAE , CUPRESSACEAE , ESSENTIAL OIL , GAS CHROMATOGRAPHY , MASS SPECTROMETRY
1982;L19.240;INDESCA;TP201.CH1;SM53;544.92;CRC HANDBOOK OF CHROMATOGRAPHY: POLYMERS;"SMITH, CHARLES G.; SKELLY, NORMAN E.; SOLOMON, RICHARD A.; CHOW, CARL D.; ZWEIG, GUNTER; SHERMA, JOSEPH";PRINCIPLES AND TECHNIQUES , GAS CHROMATOGRAPHY , PYROLYSIS-GAS , LIQUID COLUMN , SIZE EXCLUSION , THIN-LAYER , PRACTICAL APPLICATIONS , LIST OF TABLES , TABLES FOR CHROMATOGRAPHIC DATA
1982;L19.241;INDESCA;TP201.CH1;Z92;544.92;CRC HANDBOOK OF CHROMATOGRAPHY: PHENOLS AND ORGANIC ACIDS;"HANAI, TOSHIHIKO; ZWEIG, GUNTER; SHERMA, JOSEPH";CHROMATOGRAPHIC DATA , GAS CHROMATOGRAPHY TABLES , LIQUID , THIN-LAYER , PAPER , PRACTICAL APPLICATIONS , SAMPLE PREPARATION METHODS FOR ANALYSIS OF PHENOLS BY GAS CHROMATOGRAPHY , ANALYSIS OF ORGANIC ACIDS BY GAS CHROMATOGRAPHY , DERIVATIZATION OF PHENOLS AND ORGANIC ACIDS , POST-COLUMN REACTION DETECTOR FOR LIQUID CHROMATOGRAPHY , THIN-LAYER OR PAPER CHROMATOGRAPHY , DETECTION REAGENT FOR THIN-LAYER AND/OR PAPER CHROMATOGRAPHY , SOURCES OF CHROMATOGRAPHIC MATERIALS AND PRODUCTS , REVIEWS AND BOOKS FOR CHROMATOGRAPHY OF PHENOLS AND ORGANIC ACIDS
1980;L19.242;INDESCA;TP201.CH1;Z92;544.92;CRC HANDBOOK SERIES IN CHROMATOGRAPHY, SECTION A: GENERAL DATA AND PRINCIPLES;"ZWEIG, GUNTER; SHERMA, JOSEPH";GENERAL CHROMATOGRAPHIC DATA , TABLES FOR: GAS CHROMATOGRAPHY , LIQUID , PAPER , THIN-LAYER , CHROMATOGRAPHIC DATA AND TECHNIQUES , PRINCIPLES AND TECHNIQUES , PRACTICAL APPLICATIONS , DETECTION REAGENTS FOR PAPER AND THIN-LAYER CHROMATOGRAPHY , SELECTED METHODS OF SAMPLE PREPARATION , PRODUCTS AND SOURCES OF CHROMATOGRAPHIC MATERIAL
1980;L19.243;INDESCA;TP201.CH1;Z92;544.92;CRC HANDBOOK SERIES IN CHROMATOGRAPHY, SECTION A: GENERAL DATA AND PRINCIPLES;"ZWEIG, GUNTER; SHERMA, JOSEPH";GENERAL CHROMATOGRAPHIC DATA , TABLES FOR: GAS CHROMATOGRAPHY , LIQUID , PAPER , THIN-LAYER , CHROMATOGRAPHIC DATA AND TECHNIQUES , PRINCIPLES AND TECHNIQUES , PRACTICAL APPLICATIONS , DETECTION REAGENTS FOR PAPER AND THIN-LAYER CHROMATOGRAPHY , SELECTED METHODS OF SAMPLE PREPARATION , PRODUCTS AND SOURCES OF CHROMATOGRAPHIC MATERIAL
1974;L19.244;INDESCA;TP201.CH1;SU76;544.94;THE PACKED COLUMN IN GAS CHROMATOGRAPHY;SUPINA, WALTER R.;INTRODUCTION , ABSTRACTS , SELECTIVITY AND EFFICIENCY , SOLID SUPPORTS , SELECTION OF THE STATIONARY PHASE , SELECTION OF STATIONARY PHASE CONCENTRATION , PREPARATION OF THE PACKING , PREPARING THE COLUMN , USING THE COLUMN
1980;L19.245;INDESCA;TP201.CH1;SCH69;544924;THE LDC BASIC BOOK ON LIQUID CHROMATOGRAPHY;SCHRAM, STEVEN B.;INTRODUCTION , TYPES OF LIQUID CHROMATOGRAPHY , TECHNIQUES OF HPLC , COMPONENTS OF A LIQUID CHROMATOGRAPH , PRINCIPLES OF A CHROMATOGRAPHIC SEPARATION , SEPARATION MECHANISMS , HPLC HARDWARE COMPONENT SELECTION , GETTING STARTED , QUALITY CONTROL AND TROUBLESHOOTING , QUALITATIVE & QUANTITATIVE ANALYSIS OF THE CHROMATOGRAM , SAFETY , CHEMICAL , MECHANICAL
1988;L19.246;INDESCA;TP201.CH1;No tiene;No tiene;CROMATOGRAFIA LIQUIDA DE ALTA RESOLUCION;"GARCIA DE MARINA, ADRIAN; DEL CASTILLO, BENITO";INTRODUCCION , HPLC: CROMATOGRAFIA LIQUIDA DE ALTA RESOLUCION , ASPECTOS TEORICOS DE LA SEPARACION CROMATOGRAFICA , EL EQUIPO INSTRUMENTAL , TIPOS DE HPLC , LA PRACTICA CROMATOGRAFICA , ANALISIS CUALITATIVO Y CUANTITATIVO , APLICACIONES , SISTEMAS DE HPLC ASOCIADOS A OTRAS TECNICAS , SIMBOLOS
1977;L19.247;INDESCA;TP201.CH1;J63;544924;LIQUID CHROMATOGRAPHY BIBLIOGRAPHY;JOHNSON, EDWARD L.;BOOKS , REVIEWS , GENERAL , COLUMNS , DETECTORS , INSTRUMENTATION , GEL PERMEATION CHROMATOGRAPHY , PREPARATIVE , ACIDS , AMINES , AROMATICS, HYDROCARBONS, PETROLEUM , FOOD, FOOD ADDITIVES, FOOD CONTAMINANTS , PESTICIDES, INSECTICIDES, HERBICIDES , DRUGS, ALKALOIDS, BARBITURATES, ANALGESICS , PHARMACEUTICAL, PHYSIOLOGICAL FLUIDS , LIPIDS , STEROIDS , CYCLIC AMP , NUCELIC ACIDS, NUCLEOTIDES , PROTEINS AND POLYPEPTIDES , SUGARS, CARBOHYDRATES , VITAMINS , INORGANIC , MISCELLANEOUS AREAS
1987;L19.248;INDESCA;TP201.CH1;No tiene;No tiene;GAS CHROMATOGRAPHY: ANALYTICAL CHEMISTRY BY OPEN LEARNING;"WILLETT, JOHN; KEALEY, DAVID";INTRODUCTION , THE WORKING GAS CHROMATOGRAPH , COLUMNS , CHOOSING THE OTHER PARAMETERS , THE GAS CHROMATOGRAPHY OF LESS VOLATILE SAMPLES , QUALITATIVE ANALYSIS BY GAS CHROMATOGRAPHY , QUANTITATIVE ANALYSIS BY GAS CHROMATOGRAPHY , SELF ASSESSMENT QUESTIONS AND RESPONSES , UNITS OF MEASUREMENT
1978;L19.249;INDESCA;TP201.CH1;No tiene;No tiene;BASIC LIQUID CHROMATOGRAPHY;"JOHNSON, EDWARD L.; STEVENSON, ROBERT";INTRODUCTION , TYPES OF CHROMATOGRAPHY , HPLC , COLUMN THEORY , LIQUID SOLID CHROMATOGRAPHY , PARTITION CHROMATOGRAPHY , ION EXCHANGE , EXCLUSION CHROMATOGRAPHY , SPECIAL TECHNIQUES , QUALITATIVE ANALYSIS AND PREPARATIVE SCALE , QUANTITATIVE ANALYSIS , APPARATUS FOR LC , DETECTORS , MAINTENANCE AND REPAIR
1980;L19.250;INDESCA;TP201.CH1;P926;544926;A GUIDE TO THE ANALYSIS OF THIOALCOHOLS AND THIOETHERS (MERCAPTANS AND ALKYL SULFIDES) BY GAS CHROMATOGRAPHY;"PRESTON, SEATON T.; PANKRATZ, RONALD";GENERAL INSTRUCTIONS , PHYSICAL PROPERTIES , RETENTION DATA , LITERATURE REVIEW , REPRINTS OF SELECTED ARTICLES
1977;L19.251;INDESCA;TP201.CH1;P926;544926;ANALYSIS OF HYDROCARBONS BY CHROMATOGRAPHIC METHODS (REPRINTS OF SELECTED ARTICLES);PRESTON, SEATON;GENERAL REVIEW , ANALYSIS OF HYDROCARBON GASES , ANALYSIS OF HYDROCARBON GASES AND LIQUIDS , ANALYSIS OF HYDROCARBON LIQUIDS , ANALYSIS OF AROMATIC AND POLYCYCLIC HYDROCARBONS , RETENTION DATA - HYDROCARBONS , MISCELLANEOUS
1987;L19.252;INDESCA;TP201.CH1;No tiene;No tiene;THIN LAYER CHROMATOGRAPHY, ANALYTICAL CHEMISTRY BY OPEN LEARNING;"HAMILTON, RICHARD J.; HAMILTON, SHIELA; KEALEY, DAVID";INTRODUCTION , STATIONARY PHASE , MOBILE PHASE , SAMPLE , PRACTICAL TECHNIQUES , APPLICATIONS , RECENT DEVELOPMENTS , ADVANTAGES AND DISADVANTAGES OF TLC , SELF ASSESSMENT QUESTIONS AND RESPONSES , UNITS OF MEASUREMENT
1988;L19.253;INDESCA;TP201.CH1;No tiene;No tiene;PRACTICAL HIGH-PERFORMANCE LIQUID CHROMATOGRAPHY;MEYER, VERONIKA R.;INTRODUCTION , HPLC , THEORETICAL PRINCIPLES , PUMPS , PREPARATION OF EQUIPMENT UP TO SAMPLE INJECTION , DETECTORS , COLUMNS AND STATIONARY PHASES , COLUMN PACKING AND REGENERATION , HPLC COLUMN TESTS , ADSORPTION CHROMATOGRAPHY , REVERSED-PHASE CHROMATOGRAPHY , LIQUID-LIQUID PARTITION CHROMATOGRAPHY , CHROMATOGRAPHY WITH CHEMICALLY BONDED PHASES , ION-EXCHANGE CHROMATOGRAPHY , ION-PAIR CHROMATOGRAPHY , ION CHROMATOGRAPHY , SIZE-EXCLUSION CHROMATOGRAPHY , AFFINITY CHROMATOGRAPHY , CHOICE OF METHOD , SOLVING THE ELUTION PROBLEM , ANALYTICAL HPLC , PREPARATIVE HPLC , SEPARATION OF ENANTIOMERS , NEW PROSPECTS , REVIEW PAPERS ON THE SEPARATION OF INDIVIDUAL CLASSES OF COMPOUNDS  , COMMERCIALLY AVAILABLE STATIONARY PHASES FOR HPLC
1988;L19.254;INDESCA;TP201.CH1;No tiene;No tiene;HIGH PERFORMANCE LIQUID CHROMATOGRAPHY;"BROWN, PHYLLIS R.; HARTWICK, RICHARD A.";THE THEORY OF THE DYNAMICS OF LIQUID CHROMATOGRAPHY , MECHANISM OF SOLUTE RETENTION IN CHROMATOGRAPHY , OXIDE STATIONARY PHASES , CARBON IN LIQUID CHROMATOGRAPHY , ORGANIC POLYMERIC STATIONARY PHASES , SIZE-EXCLUSION LIQUID CHROMATOGRAPHY , HIGH PERFORMANCE AFFINITY CHROMATOGRAPHY , SEPARATION OF CHIRAL COMPOUNDS WITH Ö-ACID GLYCOPROTEIN AS SELECTOR , HIGH SPEED LIQUID CHROMATOGRAPHY , A THEORETICAL APPROACH TO DERIVATIZATIONS FOR HPLC , PREPARATIVE LIQUID CHROMATOGRAPHY , PROCESS HIGH PERFORMANCE LIQUID CHROMATOGRAPHY , PRECISION IN HPLC , HPLC AS A SOURCE OF INFORMATION ABOUT CHEMICAL STRUCTURE OF SOLUTES , FIELD-FLOW FRACTIONATION: AN HPLC ANALOGUE , MULTIDIMENSIONAL TECHNIQUES IN CHROMATOGRAPHY
1981;L19.255;INDESCA;TP201.CH1;R875;5430894;MAINTAINING AND TROUBLESHOOTING HPLC SYSTEMS, A USER'S GUIDE;RUNSER, DENNIS J.;INTRODUCTION , THE MOBILE PHASE , SOLVENT DELIVERY SYSTEMS , SAMPLE PREPARATION AND INTRODUCTION , COLUMNS , DETECTION SYSTEMS , DATA HANDLING , LABORATORY SAFETY FOR HPLC , SYMBOLS AND TERMS
1980;L19.256;INDESCA;TP201.CH1;C319;547.84'046;LIQUID CHROMATOGRAPHY OF POLYMERS AND RELATED MATERIALS II;"CAZES, JACK; DELAMARE, XAVIER";PROBLEMS ENCOUNTERED IN THE DETERMINATION OF AVERAGE MOLECULAR WEIGHTS BY GPC VISCOMETRY , HIGH PERFORMANCE GEL PERMEATION CHROMATOGRAPHY OF POLYMERS , INVESTIGATIONS CONCERNING THE MECHANISM OF GPC , POLYMER RETENTION MECHANISM S IN GPC ON ACTIVE GELS , PROBLEMS IN MULTIPLE DETECTION OF GPC ELUENTS , AQUEOUS GEL PERMEATION CHROMATOGRAPHY: THE SEPARATION OF NEUTRAL POLYMERS ON SILICAGEL , UTILIZATION OF MULTIDETECTOR SYSTEM FOR GEL PERMEATION CHROMATOGRAPHY , MOLECULAR CHARACTERIZATION OF DEGRADED POLYMERS , CHARACTERIZATION OF POLYMERS WITH LONG CHAIN BRANCHING-DEVELOPMENT OF THE MOLECULAR WEIGHT AND BRANCHING DISTRIBUTION (MWBD) METHOD , GEL PERMEATION CHROMATOGRAPHY OF NITROCELLULOSE , GPC AND VISCOMETRIC INVESTIGATIONS ON GRAFTING REACTION OF SAN ONTO EPM ELASTOMER , GPC OF POLYAMIDES , CONTRIBUTION OF GEL PERMEATION CHROMATOGRAPHY (GPC) TO THE CHARACTERIZATION OF ASPHALTS
1988;L19.257;INDESCA;TP201.CH1;No tiene;No tiene;SUPERCRITICAL FLUID EXTRACTION AND CHROMATOGRAPHY, TECHNIQUES AND APPLICATIONS;"CHARPENTIER, BONNIE A.; SEVENANTS, MICHAEL R.";PHYSICAL CHEMISTRY OF SUPERCRITICAL FLUIDS: A TUTORIAL , PROCESSING WITH SUPERCRITICAL FLUIDS: OVERVIEW AND APPLICATIONS , ANALYTICAL SUPERCRITICAL FLUID EXTRACTION METHODOLOGIES , SUPERCRITICAL FLUID-ADSORBATE-ADSORBENT SYSTEMS: CHARACTERIZATION AND UTIL PIGMENTS , SUPERCRITICAL FLUID CHROMATOGRAPHY WITH FOURIER TRANSFORM INFRARED DETECTION
1983;L19.258;INDESCA;TP201.CH1;SM56;544923;THE PRACTICE OF ION CHROMATOGRAPHY;"SMITH, FRANK C.; CHANG, RICHARD C.";ION CHROMATOGRAPHY HISTORY , EXISTING INSTRUMENTATION , THE PRACTICE OF ION CHROMATOGRAPHY , NONSUPPRESSED ION CHROMATOGRAPHY , ION-EXCHANGE RESINS AND ION CHROMATOGRAPHY COLUMN PACKINGS , APPLICATIONS OF ION CHROMATOGRAPHY , METHODS DEVELOPMENT IN IC , FUTURE ION CHROMATOGRAPHY DEVELOPMENTS
1984;L19.259;INDESCA;TP201.CH1;L51;544926;OPEN TUBULAR COLUMN GAS CHROMATOGRAPHY, THEORY AND PRACTICE;"LEE, MILTON L.; YANG, FRANK J.; BARTLE, KEITH D.";INTRODUCTION , THEORY AND POTENTIAL , COLUMN TECHNOLOGY , INSTRUMENTATION , PRACTICE AND TECHNIQUES , APPLICATIONS: CHEMICAL CLASS , APPLICATIONS: SAMPLE TYPE
1977;L19.260;INDESCA;TP201.CH1;B452;544926;GAS CHROMATOGRAPHY OF POLYMERS;"BEREZKIN, V. G.; ALISHOYEV, V. R.; NEMIROVSKAYA, I. B.";INTRODUCTION , BASIC PRINCIPLES OF GAS CHROMATOGRAPHY , GAS CHROMATOGRAPHIC METHODS FOR THE ANALYSIS OF MONOMERS AND SOLVENTS , THE STUDY OF POLYMER FORMATION REACTIONS , DETERMINATION OF VOLATILE COMPOUNDS IN POLYMER SYSTEMS , STUDY OF THE KINETICS AND MECHANISMS OF CHEMICAL TRANSFORMATIONS OF POLYMERS AT ELEVATED TEMPERATURES , REACTION GAS CHROMATOGRAPHY OF POLYMERS , PYROLYSIS GAS CHROMATOGRAPHY , INVERSE GAS CHROMATOGRAPHY
1975;L19.261;INDESCA;TP201.CH1;No tiene;No tiene;LIQUID CHROMATOGRAPHIC DATA COMPILATION, SPONSORED BY ASTM COMMITTEE E-19 ON CHROMATOGRAPHY, ATOMIC AND MOLECULAR DATA SERIES AMD 41;"WHEELER, JANE B.; HOERSCH, HELEN M.; WILSON, CHARLOTTE E.; McGLINCHEY, ELLEN J.";INTRODUCTION , DESCRIPTION AND USE OF THE SYSTEM , SCOPE , ACKNOWLEDGMENT , TABLE I: NAME INDEX , TABLE II: FORMULA INDEX , TABLE III: COMPOUND TYPE INDEX , TABLE IV: LISTING OF ABSTRACTS
1990;L20.262;INDESCA;TJ225;N116;629.8;INSTRUMENTATION AND CONTROL, FUNDAMENTALS AND APPLICATIONS;NACHTIGAL, CHESTER L.;GENERAL TOPICS , INTRODUCTION TO THE HANDBOOK , OVERVIEW , SYSTEMS ENGINEERING CONCEPTS , DYNAMIC SYSTEMS ANALYSIS , INSTRUMENT STATICS , INPUT AND OUTPUT CHARACTERISTICS , ELECTRONIC DEVICES AND DATA CONVERSION , GROUNDING AND CABLING TECHNIQUES , INSTRUMENTATION , BRIDGE TRANSDUCERS , POSITION, VOLOCITY, AND ACCELERATION MEASUREMENT , FORCE, TORQUE, AND PRESSURE MEASUREMENT , TEMPERATURE AND FLOW TRANSDUCERS , SIGNAL PROCESSING AND TRANSMISSION , DATA ACQUISITION AND DISPLAY SYSTEMS , CONTROL , CLOSED-LOOP CONTROL SYSTEM ANALYSIS , CONTROL SYSTEM PERFORMANCE MODIFICATION , SERVOACTUATORS FOR CLOSED-LOOP CONTROL , CONTROLLER DESIGN , GENERAL PURPOSE CONTROL DEVICES , STATE-SPACE METHODS FOR DYNAMIC SYSTEMS ANALYSIS , CONTROL SYSTEM DESIGN USING STATE-SPACE METHODS
1987;L20.263;INDESCA;TJ225;R727;660281;BATCH PROCESS AUTOMATION, THEORY AND PRACTICE;"ROSENOF, HOWARD P.; GHOSH, ASISH";INTRODUCTION TO DISCONTINUOUS PROCESSES AND THEIR CONTROL , AUTOMATED CONTROL OF BATCH AND SEQUENTIAL PROCESSES , THE PRACTICE OF AUTOMATION
1985;L20.264;INDESCA;TJ225;SM53;660281;PRINCIPLES AND PRACTICE OF AUTOMATIC PROCESS CONTROL;"SMITH, CARLOS A.; CORRIPIO, ARMANDO B.";INTRODUCTION , MATHEMATICAL TOOLS FOR CONTROL SYSTEMS ANALYSIS , FIRST-ORDER DYNAMIC SYSTEMS , HIGHER-ORDER DYNAMIC SYSTEMS , BASIC COMPONENTS OF CONTROL SYSTEMS , DESIGN OF SINGLE-LOOP FEEDBACK CONTROL SYSTEMS , CLASSICAL SINGLE-LOOP FEEDBACK CONTROL DESIGN , ADDITIONAL CONTROL TECHNIQUES , MODELING AND SIMULATION OF PROCESS CONTROL SYSTEMS , INSTRUMENTATION SYMBOLS AND LABELS , CASE STUDIES , SENSORS, TRANSMITTERS, AND CONTROL VALVES , COMPUTER PROGRAM TO SOLVE FOR ROOTS OF POLYNOMIALS
1983;L20.265;INDESCA;TJ225;D833;621.8;CONTROL-VALVE SELECTION AND SIZING;DRISKELL, LES;INTRODUCTION , BASIC CONCEPTS , SYSTEM ANALYSIS, CONTROL-VALVE SAFETY , DATA AND DOCUMENTATION  , THE NATURE OF FLOW THROUGH VALVES--LIQUID , THE NATURE OF FLOW THROUGH VALVES--GAS AND VAPOR , CAVITATION , FLASHING LIQUIDS , NONTURBULENT FLOW , MIXED-PHASE FLOW , THERMODYNAMIC EFFECTS , VELOCITY, VIBRATION, AND NOISE , DESIGN FEATURES OF CONTROL VALVES , MATERIALS OF CONSTRUCTION , PRELIMINARY VALVE SELECTION , ACTUATOR SELECTION , ACTUATOR SIZING , AUXILIARIES , CONTROL-VALVE APPLICATIONS , CONTROL-VALVE INSTALLATION , GLOSSARY , NOMENCLATURE , SOLUTIONS TO ALL EXERCISES , EQUATIONS , DATA
